lot_id,wafer_id,product_type,technology_node,process_date,etch_tool,litho_tool,deposition_tool,implant_tool,etch_rate,pressure,temperature,exposure_time,focus_offset,dose,deposition_rate,thickness_uniformity,implant_energy,tilt_angle,critical_dimension,oxide_thickness,resistivity,defect_count,defect_density,vth,leakage_current,resistance,yield
LOT_0001,W015,CPU,10nm,2023-01-01,ETCH_02,LITHO_01,DEP_03,IMP_01,3.613053100172397,150.55116530509792,63.3369826979041,1.5231051737131636,0.021995298477867353,1006621306745210.5,1.9969802084990018,1.442937280627648,50.113517345251246,7.7930084080726765,20.143276751759725,60.33258343664067,1.9143736601432495,638,0.8324662895527577,0.5987289898596246,0.00017575542135049176,95.76941706796646,0.9400969670956191
LOT_0001,W016,CPU,10nm,2023-01-01,ETCH_02,LITHO_01,DEP_03,IMP_01,3.4805599252272934,147.3888141754686,64.58902271816727,1.5476005546923348,0.028262751237311857,1005517370104650.8,2.0481314134035724,1.3940598285469774,50.876754649952325,6.6449360210362585,19.318492582102326,51.94857473929537,2.299239181545636,618,0.8111612898921446,0.6323979206975765,0.0004998274933883943,94.26908980773266,0.7247474606482587
LOT_0001,W017,CPU,10nm,2023-01-01,ETCH_02,LITHO_01,DEP_03,IMP_01,3.6244383045723465,150.60501920816378,66.66390594258992,1.4844866621703272,0.02262083176244221,1020923872756854.6,1.9996995964992719,1.6390314050873827,49.18177931676653,6.496991309250149,20.1787170808184,57.89527718375017,2.7374988081888807,681,0.9308261184249125,0.5942574440083295,0.00018651946601845007,104.20164946473253,0.6789597993477162
LOT_0001,W018,CPU,10nm,2023-01-01,ETCH_02,LITHO_01,DEP_03,IMP_01,3.465827063079031,148.9545374540154,66.90762610275252,1.5306920670737711,0.027789403940499943,1011543543384089.2,2.0103822727527465,1.6318218405229055,50.872541591430476,6.76130913471234,21.003658835043368,58.40027841562043,1.8888772195083583,697,0.9298056222317027,0.6815187646007376,0.00025062547200969764,95.56609725794232,0.554267168724621
LOT_0001,W019,CPU,10nm,2023-01-01,ETCH_02,LITHO_01,DEP_03,IMP_01,3.5458174848270474,146.36384528223837,66.33869302848234,1.5766369456501288,0.020456199257715715,1000125924007818.0,2.059014399171111,1.4397559056228328,50.224092481810416,7.048838049274416,20.8404853242168,55.06127543564736,2.649399487373635,595,0.8301060524402742,0.6990745813617731,0.00016272292070385318,105.88623577516343,0.4147767040306594
LOT_0001,W020,CPU,10nm,2023-01-01,ETCH_02,LITHO_01,DEP_03,IMP_01,3.534667360459068,149.94534032185246,67.25261825296221,1.4273575270463819,0.024920032054570843,980872934829357.8,1.8544942044482067,1.7265200808035954,48.189868675003986,7.181238229402651,22.857021265490182,57.426309550033025,2.7225889049588394,683,0.9757200564290831,0.6999751495692916,0.0003080139619419417,102.02793787966885,0.6682616757732833
LOT_0001,W021,CPU,10nm,2023-01-01,ETCH_02,LITHO_01,DEP_03,IMP_01,3.38294923767273,157.26936187082705,65.07092030949477,1.561890815598673,0.013027861706028166,1006228499323475.0,1.9905243699718183,1.5293961187529483,49.54993452852076,6.4661897853087025,21.78643077246806,55.300739079279744,2.6543316502176246,595,0.8712119902294883,0.5282797982108483,0.0004911614779420515,103.35525610171408,0.7479634453674818
LOT_0001,W022,CPU,10nm,2023-01-01,ETCH_02,LITHO_01,DEP_03,IMP_01,3.460121077075476,151.07430734106947,68.40252570946593,1.5084986451453655,0.02676622593214228,1014890451738844.8,2.006608813250815,1.315923350547569,49.73090556207105,7.4389125842400565,21.34952450984223,54.144228403439,1.9807380688703298,541,0.7713447882398556,0.6628466635214985,0.0002346904340984207,83.52516574977074,0.7585786521626615
LOT_0001,W023,CPU,10nm,2023-01-01,ETCH_02,LITHO_01,DEP_03,IMP_01,3.6502892436457035,143.59949270892554,61.893235121289685,1.497222615055169,0.022920327244696538,1006696725488300.4,1.7832557899960122,1.5021759920974422,48.69553049949515,7.183299123048424,20.590180320508967,53.715332706658266,2.1822359434333145,646,0.8625481596710693,0.5428703168554194,0.0003278742448648417,93.52873769580009,0.5748620756321919
LOT_0001,W024,CPU,10nm,2023-01-01,ETCH_02,LITHO_01,DEP_03,IMP_01,3.4565701734190126,143.3295556538374,64.91693435217341,1.502873700151215,0.009585987549796011,1008513542646005.1,1.994213408174193,1.6229177981381078,51.204635072575826,6.689818138732224,20.89538174161353,56.44876100387464,2.3358160490987436,646,0.9162518928439519,0.5391763057443494,0.00020742135427995014,88.12189071171485,0.8382921670227113
LOT_0001,W025,CPU,10nm,2023-01-01,ETCH_02,LITHO_01,DEP_03,IMP_01,3.5661245570444615,152.05625077271768,71.45776161691047,1.5559787455717289,0.020360412042596168,985777462904023.2,1.8293553679742427,1.5606927271734445,49.2436492547157,6.676713557878736,20.377677994578406,59.21785408768141,2.764491927084835,652,0.8905265696080203,0.596697852288967,0.00017519884683982903,112.36946670103734,0.6930145764377449
LOT_0002,W001,FPGA,22nm,2023-01-02,ETCH_02,LITHO_04,DEP_03,IMP_02,3.583112803494773,149.05965405101293,64.26319606339345,1.5697865967964282,0.01445175354994051,996385771605730.2,2.0741284578060473,1.5455381863232427,50.12736547853716,6.880753316307971,27.083780194337248,58.1220212092368,2.3854269332893714,606,0.8799949699365917,0.6381647369961467,7.549910010209147e-05,103.83849094528796,0.470214914247553
LOT_0002,W002,FPGA,22nm,2023-01-02,ETCH_02,LITHO_04,DEP_03,IMP_02,3.520884156250687,146.462181689792,64.44645733886333,1.5377695612912878,0.023504585938121905,1005433601923799.4,1.9899332305429225,1.690277424674358,48.33059471887863,6.668688120527077,29.14119733718632,57.71022253037245,1.9585353698006442,677,0.9568910053062399,0.7000871989885613,0.00019580793513751808,99.13342725707953,0.2533349207475072
LOT_0002,W003,FPGA,22nm,2023-01-02,ETCH_02,LITHO_04,DEP_03,IMP_02,3.407078395018483,164.91888711744525,62.37798878008955,1.4925724297496474,0.018962699311823674,992766609175487.6,2.056025109463536,1.7612658209656886,50.77163814930134,8.216924039201208,24.459513623316216,56.902112792897114,2.550918785317112,672,0.9901142601387561,0.6480762582043202,0.000419792741949379,109.36091472499568,0.40422520150244406
LOT_0002,W004,FPGA,22nm,2023-01-02,ETCH_02,LITHO_04,DEP_03,IMP_02,3.5670082129660163,148.94061516938766,64.62478755185501,1.478372090609019,0.022972260711891485,996739764678321.6,2.008977485689641,1.9550801597290879,50.87112470343169,7.600606961081972,27.183849253956897,53.88562639446644,2.1975741067247787,766,1.0890262102204897,0.6816620325210955,0.0009268406336421185,98.05319113330182,0.28108070681600894
LOT_0002,W005,FPGA,22nm,2023-01-02,ETCH_02,LITHO_04,DEP_03,IMP_02,3.522471957695291,155.46205409907606,65.79124089177878,1.4557592029041007,0.02243470630612149,1005093781163361.0,2.036893667446964,1.3650386572510598,49.599627126832445,7.623663527615863,29.93184401591918,60.24616461345839,2.353781492823656,547,0.7937366817785907,0.6988831362710162,0.0004724205467422366,103.17106963520035,0.472160168630562
LOT_0002,W006,FPGA,22nm,2023-01-02,ETCH_02,LITHO_04,DEP_03,IMP_02,3.623003195540632,148.44991800572626,65.06025012941325,1.4510618142108846,0.018778533699619442,1013556378588049.5,2.0556988616645353,1.355566935164475,50.86960592010566,7.20671745161185,31.753591625116133,57.67863240268928,2.126603589006575,532,0.7871727344320473,0.6073171772491521,0.0004630699777770389,100.87718037318068,0.2848617718586596
LOT_0002,W007,FPGA,22nm,2023-01-02,ETCH_02,LITHO_04,DEP_03,IMP_02,3.535553226327164,151.90265420902716,70.8871431667971,1.4898576890164923,0.021234577174751294,1002502439325736.5,2.039027461906179,1.5833722073965877,50.44211666531347,6.430122785921647,25.317109684400606,65.6604843363727,2.5551650055715474,683,0.9023033922856695,0.6484062082015579,0.000981873904615432,108.50165555944078,0.22544377648999264
LOT_0002,W008,FPGA,22nm,2023-01-02,ETCH_02,LITHO_04,DEP_03,IMP_02,3.527359368113681,148.8655946502629,63.57579124947966,1.4172571664067115,0.025115852919809573,1016690215252893.9,1.8510039100258946,1.2809842455872769,49.66421530070987,6.870204324318197,24.99371409376379,59.262770807742164,2.418182929075699,532,0.7530500492535432,0.6136954193525583,0.0002899515496580431,110.5579951693548,0.254304983446338
LOT_0002,W009,FPGA,22nm,2023-01-02,ETCH_02,LITHO_04,DEP_03,IMP_02,3.6301252023638204,145.91403914727306,66.63333861729625,1.4600444714587368,0.02017732170975152,992174562947655.2,1.9958255980953368,1.4044867574532587,50.14928656347248,7.337140234373388,27.770311961033954,60.465109870786556,3.2709780519071003,528,0.8123320395815051,0.6035811008384889,0.00046149248578181097,97.14557866921743,0.3537445347447897
LOT_0002,W010,FPGA,22nm,2023-01-02,ETCH_02,LITHO_04,DEP_03,IMP_02,3.6396868153998105,140.63304883795925,64.9146248118393,1.4814279567002104,0.013962441526410895,1012715550949941.6,1.868942415453417,1.8904540886847245,50.93567839314746,7.360836032021617,25.74189645756554,58.426439201160676,2.6468123683683755,755,1.0522082651055678,0.6506235211783055,0.0003087453059422219,106.73614312528156,0.3854092948101262
LOT_0002,W011,FPGA,22nm,2023-01-02,ETCH_02,LITHO_04,DEP_03,IMP_02,3.575541064918883,159.23198621339986,63.58582127138747,1.4671383340941253,0.016313221588883396,1013157665082821.6,2.156468693426272,1.2916997538101755,49.18369459094515,6.1234464765308925,29.512703138574764,55.76092696397467,2.874008420958876,528,0.7540064876995295,0.5620337958036576,0.00033343064357972,103.96575643839323,0.5815547082615075
LOT_0002,W012,FPGA,22nm,2023-01-02,ETCH_02,LITHO_04,DEP_03,IMP_02,3.5109110230228917,150.71527188139467,66.21560353778412,1.4144915803671687,0.014259072889471435,1003475817053616.8,1.9970865438127943,1.5032033327294643,50.018433933065396,6.7301201598453195,26.443390549195374,60.58753576529305,2.2064881667154905,590,0.8587312028094678,0.7017648076391827,0.00032030437154016196,101.1387982213708,0.3821390631615577
LOT_0002,W013,FPGA,22nm,2023-01-02,ETCH_02,LITHO_04,DEP_03,IMP_02,3.618615278715641,145.98121054218313,66.62059277916464,1.4920949254964901,0.025032966239568435,985656350328411.5,1.7430278590515553,1.4703973827406323,50.19855836289629,7.290511004932993,24.95196951654594,57.60468285774884,2.9023935759100405,584,0.8477151744901004,0.590102323171256,0.0007003626240920035,103.80350899553854,0.5868802747315586
LOT_0002,W014,FPGA,22nm,2023-01-02,ETCH_02,LITHO_04,DEP_03,IMP_02,3.471331377585503,154.50154939704495,64.44872434752445,1.5061004907322681,0.03380042269134398,1017708006356355.1,2.0949273326285676,1.3993647149748225,49.965011509503036,6.686516471106116,31.624897115993857,62.12325580636643,2.33125996723172,600,0.8165825688330832,0.7289977261541067,0.00010601317042489352,98.23854169637607,0.4749339907345807
LOT_0002,W015,FPGA,22nm,2023-01-02,ETCH_02,LITHO_04,DEP_03,IMP_02,3.52019850915588,144.40326055431296,65.14750956198264,1.553228433901335,0.02159802834443535,995462556914635.6,2.0418661959709934,1.7972537226809202,51.06220985091371,7.316470816896732,24.946896276604505,59.82628527798664,2.745545420391562,697,1.0094258755126777,0.6571039330296128,0.0006011815854529045,104.46651797436398,0.399665361236459
LOT_0002,W016,FPGA,22nm,2023-01-02,ETCH_02,LITHO_04,DEP_03,IMP_02,3.61506270447808,148.41977635891314,65.79224155388196,1.4768862355647479,0.018827518862838424,991053926977805.0,2.0022133771633714,1.4442502756673046,51.25575612557352,6.9065641779193205,27.12053788345165,64.3409336530612,2.5589664329534725,574,0.8315388972650715,0.6677117818544867,0.0003736814701019696,105.67155110244245,0.4754520834359285
LOT_0002,W017,FPGA,22nm,2023-01-02,ETCH_02,LITHO_04,DEP_03,IMP_02,3.6252384300052283,157.1158547529573,64.23313641973975,1.4745071211250012,0.008576942104570929,991273693726289.9,2.011386196347013,1.203635934973354,48.24140100000585,7.396828970990176,27.399279023822743,57.58563925001903,2.198165232074951,480,0.7061064385389625,0.5920578362007144,7.087262731768672e-05,92.23749278752716,0.5605647860997647
LOT_0002,W018,FPGA,22nm,2023-01-02,ETCH_02,LITHO_04,DEP_03,IMP_02,3.6187457918781267,149.93005577887246,65.50107258069512,1.5337409746083301,0.015386389892188507,1024553001399109.0,1.9966452208213057,1.6384902528016299,50.28916864390782,6.681130007874342,26.938006089996364,58.130578420725705,2.3333568642519236,677,0.9269383213469092,0.7330991054341474,0.00021789516525199998,95.73707998736094,0.4156877441566366
LOT_0002,W019,FPGA,22nm,2023-01-02,ETCH_02,LITHO_04,DEP_03,IMP_02,3.5777132445109125,147.4739463183511,64.1927598741471,1.6178688182516354,0.02568919150783322,1005434991027893.4,1.9964697827437141,1.4674929949801276,50.58380037615629,7.541804826952736,26.29888708267561,60.31420589591439,1.975435904512742,580,0.8465910932439804,0.5847809651297119,0.00016210403904522993,97.37007162033437,0.36234934827120185
LOT_0002,W020,FPGA,22nm,2023-01-02,ETCH_02,LITHO_04,DEP_03,IMP_02,3.4985910960771065,152.1189397581945,65.56715420785449,1.5594196636724043,0.03363466212936811,1018467073257360.4,1.9310560557481777,1.7488321754138145,50.68189148962631,7.291964092662982,27.28141581842588,61.771964492076926,2.8326110741748725,732,0.9912334187715913,0.7129616091212861,0.00042479827579695704,112.04546643573296,0.35314958036109373
LOT_0002,W021,FPGA,22nm,2023-01-02,ETCH_02,LITHO_04,DEP_03,IMP_02,3.633543647235654,147.75404337548161,66.56112421482149,1.481483831570135,0.016832205063603667,997742863524306.6,2.0294955517561526,1.6236505109572001,50.40041202923844,7.001707375589206,29.6355053917521,55.53182082105208,2.5073926295285753,631,0.9202413580104019,0.6928769971249007,0.0006039915131402424,101.40798882795434,0.24842569173504458
LOT_0002,W022,FPGA,22nm,2023-01-02,ETCH_02,LITHO_04,DEP_03,IMP_02,3.5599506946968607,158.88726639881736,65.4094089352261,1.5139510762885169,0.024039482548582698,989734847005889.4,1.9353566385449472,1.5788179985796615,51.07363174985977,7.066484837073438,26.599758370121652,63.58513988677453,2.0430439285648676,656,0.9014287405641221,0.7344166592193457,0.0002665316260856251,96.94701159556995,0.2919459130143094
LOT_0002,W023,FPGA,22nm,2023-01-02,ETCH_02,LITHO_04,DEP_03,IMP_02,3.6904925655552474,144.85065310879594,65.24451935702518,1.532431816736048,0.025936544496283128,998854096996920.2,2.1110543824692214,1.495517444308887,48.85304137126656,7.316633751151788,25.545480438158286,64.98041086034473,2.7693665616281025,587,0.860726994402585,0.631199145400275,0.0002635037643057034,106.53685803280163,0.32391286636298605
LOT_0002,W024,FPGA,22nm,2023-01-02,ETCH_02,LITHO_04,DEP_03,IMP_02,3.5334279057285944,156.58647915794063,66.2854506927554,1.5228376609576892,0.02384883640116102,1007090037575885.1,2.044272275986754,1.8058305060264863,50.19652116970147,6.955132152856387,30.880234430898945,57.97082309382219,3.0402821298732445,691,1.0148396712138237,0.7166915321759114,0.00024583585857300427,111.09145059058716,0.27861994797175665
LOT_0002,W025,FPGA,22nm,2023-01-02,ETCH_02,LITHO_04,DEP_03,IMP_02,3.4877900816558087,149.61550580101812,65.54922190723101,1.491348256065154,0.017559201549498638,1003721313910931.6,1.9304133821992715,1.744704304493132,48.9063710539366,7.239436081965918,27.95164604580374,58.28698584108128,2.4210034292158107,693,0.9811317530213154,0.657465160661513,0.00041998477194188605,109.76165266482559,0.21611949599657584
LOT_0003,W001,CPU,10nm,2023-01-03,ETCH_04,LITHO_03,DEP_02,IMP_01,3.5366706246358044,140.29132565787856,64.8056452349588,1.46590078760011,0.015991899950525423,1005725827813561.6,2.1697686526849522,1.648168572253402,49.428821010217206,7.699677718293001,23.386950524369155,55.149075924800435,2.3059189666883277,674,0.9320802361019638,0.6718371898552746,0.00040232367687781026,103.38149120588017,0.4001060538022187
LOT_0003,W002,CPU,10nm,2023-01-03,ETCH_04,LITHO_03,DEP_02,IMP_01,3.4771811830751544,151.07266683107733,67.20029094199766,1.4901023436715835,0.02758639113365593,989684237531298.4,2.2082507024177085,1.446095676635554,50.20454939609075,6.73535088122689,22.928029821771858,57.82331109384875,3.3895031055162166,607,0.836841033884605,0.6081329562750181,0.00013772776446102912,113.12807354222022,0.6803629130363912
LOT_0003,W003,CPU,10nm,2023-01-03,ETCH_04,LITHO_03,DEP_02,IMP_01,3.4994098770061326,142.15707963061206,66.09844624521055,1.532359796985137,0.018584067688503132,1010470983026121.5,1.867423433699766,1.227125023958036,50.22445181855997,7.841963845728935,21.31167360569659,57.69670208357824,2.488447459149788,545,0.7228545458232696,0.6180183345599639,8.762125198772449e-05,108.61552738191648,0.7627147985347984
LOT_0003,W004,CPU,10nm,2023-01-03,ETCH_04,LITHO_03,DEP_02,IMP_01,3.630407308331796,152.50812752745736,63.92877943783638,1.5161900063802973,0.01954255010503255,977655735576858.0,1.9849577148278512,1.488653920355495,51.06240150987512,7.11759991442735,20.266647927841426,55.79805835548887,2.6122840166731915,585,0.8540982352302637,0.583734063944931,0.00043596730568033087,97.98147501350564,0.5542564008244353
LOT_0003,W005,CPU,10nm,2023-01-03,ETCH_04,LITHO_03,DEP_02,IMP_01,3.5162463536896653,152.88520413611562,65.45364378212051,1.4358503887905716,0.0259813340972357,1008502217421134.9,1.834341810134025,1.4343769678068174,51.50075979063431,6.825673932796071,21.476113443522358,54.195912371956545,3.1230243950682524,614,0.8301791509520265,0.6492932222320182,0.0002691485450798605,104.53298940755728,0.5097421356541225
LOT_0003,W006,CPU,10nm,2023-01-03,ETCH_04,LITHO_03,DEP_02,IMP_01,3.504292012073202,150.741925591429,63.92491309732081,1.4934542013615126,0.015825225677339336,1001393425936212.6,2.0348390293615863,1.402247292758641,50.00929175253091,7.2262674459106675,21.799630238042177,57.71466585466951,1.8697243415644247,583,0.8090362592179902,0.7457875706606094,0.00014321530413931383,98.27591714052551,0.6909771480246423
LOT_0003,W007,CPU,10nm,2023-01-03,ETCH_04,LITHO_03,DEP_02,IMP_01,3.4700984831443358,160.07015676933392,64.91863519847331,1.5108716436589862,0.02535033865344377,999423812029664.1,2.0050418905143577,1.592992200493245,52.40341558523828,7.100549523357484,23.575981594011417,57.76381483239496,2.856109091668114,620,0.9091712695733445,0.7083485195125034,0.0001576977774916266,106.45617565907378,0.7748784530148203
LOT_0003,W008,CPU,10nm,2023-01-03,ETCH_04,LITHO_03,DEP_02,IMP_01,3.4596579319984513,155.52571286639008,64.7952399130711,1.5170300009549929,0.02817590774595026,1010469201276500.1,2.0255550629674355,1.1830429210359075,49.066277747259775,7.284975152670691,23.08219941067761,56.58849233053724,2.8869269585126123,468,0.7056094143909288,0.5883129392981128,9.8269931471794e-05,96.44481217245445,0.943780979876581
LOT_0003,W009,CPU,10nm,2023-01-03,ETCH_04,LITHO_03,DEP_02,IMP_01,3.4406886120434956,139.7330494319814,64.022076504621,1.433845510329625,0.02921007580068185,996751686164913.8,1.9211849654822277,1.9704871610688617,50.98176548699159,5.7502971425632134,25.436413858886112,51.52606883309101,2.0063803759129324,783,1.0998486184347718,0.7335626413578643,0.000543028798728514,96.30060988400126,0.4001932803875767
LOT_0003,W010,CPU,10nm,2023-01-03,ETCH_04,LITHO_03,DEP_02,IMP_01,3.5882732447024246,149.23657155999518,66.08416905940173,1.4905551656107763,0.023765366382202398,1009709007319343.1,1.8949651816898265,1.3458854767476487,49.015727624707495,6.691276693770451,19.13184525837271,55.99209666462201,2.9543552687768746,538,0.7848254215649255,0.6084551541990959,0.00020398110141195346,104.2434816295962,0.706405325914217
LOT_0003,W011,CPU,10nm,2023-01-03,ETCH_04,LITHO_03,DEP_02,IMP_01,3.528430040491677,143.82987252540897,64.09726471209757,1.5159890967071268,0.013035031332341655,1013641404299738.5,1.9880362201073318,1.6304979908834296,50.223914134064664,7.062612251323953,21.35589168831212,55.30574375758071,2.6629894087109163,630,0.9217665111078857,0.5356053044039251,0.0006880296629614753,95.56344978894309,0.8515482025556564
LOT_0003,W012,CPU,10nm,2023-01-03,ETCH_04,LITHO_03,DEP_02,IMP_01,3.4645675841763275,154.51450809072844,64.17910369702095,1.5909786523349327,0.016859030093671182,1005243627472529.1,1.9117982363092392,1.964539125827015,48.76217905591288,6.6325447927611005,21.46883853782802,56.13384458436294,2.867375331287843,774,1.0906990779603432,0.7049281212892669,0.0008343521167351258,95.8141209112502,0.5080422326112568
LOT_0003,W013,CPU,10nm,2023-01-03,ETCH_04,LITHO_03,DEP_02,IMP_01,3.4557060345624215,158.69558402722035,68.65540162815287,1.4723205879146002,0.023844915395926376,989852432693071.4,1.9520872259012512,1.4792839279795276,49.418319086051355,6.675361227466997,20.164089599856617,55.085208670648065,2.2690080306824076,555,0.851564421687727,0.5984866337568763,0.00011451336925584473,99.38708580322039,0.7649022288728865
LOT_0003,W014,CPU,10nm,2023-01-03,ETCH_04,LITHO_03,DEP_02,IMP_01,3.586682316928714,144.63698371569342,62.833063797439785,1.5347498950388438,0.03073271418757383,990093076113623.0,2.162683384221876,1.539286743758698,49.31911271796092,7.314706792443394,20.627561398325955,55.20319210691757,2.9750395076152283,614,0.8850097289731359,0.5794375672370047,0.00020409293733075935,97.81627099853648,0.553416834191595
LOT_0003,W015,CPU,10nm,2023-01-03,ETCH_04,LITHO_03,DEP_02,IMP_01,3.6170478159983346,151.2085845681995,69.93865907996339,1.5196658919697186,0.02196024558245016,1009567023167945.9,2.0033540904782283,1.4895060327238911,50.70810867668859,6.6070052697460255,20.003150569663333,50.40948656724176,2.652397398073763,597,0.8557331391531706,0.6050337498384987,0.0008743463643092958,99.19836270665903,0.8011318622868292
LOT_0003,W016,CPU,10nm,2023-01-03,ETCH_04,LITHO_03,DEP_02,IMP_01,3.5870792619561316,148.57579059026438,66.22794456584691,1.4780706396871353,0.02683151373618395,988120871913579.4,2.049959411328149,1.418575387988682,49.763645262911005,6.823491971637219,20.445136125465552,58.282671288971784,2.5151607446782016,607,0.822703450862433,0.5952465680929203,0.0008070263161729371,100.29224166930544,0.9040042223695685
