row_id,lot_id,wafer_id,feature,impact_strength,feature_value,yield_pred,riskscore,mode,direction,product_type,technology_node,normal_mean,normal_std,diff,pct_diff,z_score,relative_direction
4,LOT_0036,W002,focus_offset,0.0101740760728716,0.033020002,0.3167112,0.5777184,negative_only,negative,Memory,22nm,0.03219770712,0.0054247732587421734,0.0008222948799999977,2.553892584327203,0.15158140058544312,high
4,LOT_0036,W002,exposure_time,0.003660844406113,1.55962387,0.3167112,0.5777184,negative_only,negative,Memory,22nm,1.51701973184,0.05000336108551138,0.04260413815999997,2.8084102821946235,0.852025471550135,high
4,LOT_0036,W002,oxide_thickness,0.002253626473248,63.72281756,0.3167112,0.5777184,negative_only,negative,Memory,22nm,59.7643316432,3.206208719001893,3.958485916800001,6.623492320413431,1.2346313863177516,high
5,LOT_0007,W021,critical_dimension,0.1132635101675987,27.72600902,0.2850664,0.6199114666666666,negative_only,negative,Memory,28nm,28.186166427066667,1.9424751210050488,-0.4601574070666672,-1.6325647130517922,-0.2368923039753974,low
5,LOT_0007,W021,thickness_uniformity,0.0340607427060604,1.885693711,0.2850664,0.6199114666666666,negative_only,negative,Memory,28nm,1.5954719421999999,0.22792011014958768,0.29022176880000017,18.19033985755395,1.273348662986229,high
5,LOT_0007,W021,focus_offset,0.0118707213550806,0.015868154,0.2850664,0.6199114666666666,negative_only,negative,Memory,28nm,0.023850433906666666,0.00480435038410088,-0.007982279906666667,-33.468068561028474,-1.6614687953679987,low
5,LOT_0007,W021,temperature,0.0096322447061538,66.71215783,0.2850664,0.6199114666666666,negative_only,negative,Memory,28nm,66.23030082586666,2.2249833077857004,0.48185700413333166,0.7275476603872889,0.21656657028870402,high
5,LOT_0007,W021,implant_energy,0.0020973989740014,49.71561535,0.2850664,0.6199114666666666,negative_only,negative,Memory,28nm,49.71600496133333,0.9368799398300355,-0.0003896113333325957,-0.0007836738563924827,-0.0004158604708597099,low
6,LOT_0031,W013,critical_dimension,0.1046262234449386,33.64833402,0.31782338,0.5762354933333333,negative_only,negative,GPU,28nm,27.8350603091,2.092064241319685,5.813273710899999,20.884717497057633,2.778726194590578,high
6,LOT_0031,W013,thickness_uniformity,0.0211803056299686,1.847128045,0.31782338,0.5762354933333333,negative_only,negative,GPU,28nm,1.7599623091199998,0.22509809203503978,0.0871657358800002,4.952704690253109,0.3872344483452892,high
6,LOT_0031,W013,tilt_angle,0.0124246021732687,6.284135152,0.31782338,0.5762354933333333,negative_only,negative,GPU,28nm,6.910120505459999,0.49099921290231,-0.6259853534599991,-9.058964353440581,-1.2749212946490502,low
6,LOT_0031,W013,temperature,0.0100311059504747,70.4101091,0.31782338,0.5762354933333333,negative_only,negative,GPU,28nm,67.06191862120001,2.0941439027151576,3.3481904787999923,4.992685189432704,1.5988349572634757,high
6,LOT_0031,W013,implant_energy,0.0029518520459532,48.80584134,0.31782338,0.5762354933333333,negative_only,negative,GPU,28nm,50.007293658,1.1278248302191043,-1.2014523180000012,-2.4025541677834257,-1.0652827325155718,low
7,LOT_0039,W015,critical_dimension,0.1364899724721908,29.67849569,0.27626184,0.63165088,negative_only,negative,GPU,14nm,27.9812421574,2.090914902921411,1.6972535325999978,6.065683299518854,0.8117276936602631,high
7,LOT_0039,W015,thickness_uniformity,0.0352267548441886,1.854139404,0.27626184,0.63165088,negative_only,negative,GPU,14nm,1.70939978564,0.20764809352328215,0.14473961836000004,8.467277198185483,0.6970428440111276,high
7,LOT_0039,W015,implant_energy,0.0141669735312461,49.61953146,0.27626184,0.63165088,negative_only,negative,GPU,14nm,50.0215159134,0.8839977723305813,-0.4019844534000043,-0.8036230930863945,-0.45473468998171057,low
7,LOT_0039,W015,pressure,0.0083621544763445,152.2742974,0.27626184,0.63165088,negative_only,negative,GPU,14nm,152.91436910599998,5.228697181161051,-0.6400717059999863,-0.4185817917164501,-0.12241514161189976,low
7,LOT_0039,W015,temperature,0.0057580908760428,66.72310782,0.27626184,0.63165088,negative_only,negative,GPU,14nm,66.480053645,2.494425647164823,0.24305417499999749,0.3656046613533707,0.09743893355924044,high
8,LOT_0021,W023,critical_dimension,0.1272470504045486,28.78310235,0.2909547,0.6120604,negative_only,negative,CPU,14nm,28.018333196266667,2.2386743280376447,0.764769153733333,2.729531226389799,0.3416169756420488,high
8,LOT_0021,W023,exposure_time,0.0124431513249874,1.525263067,0.2909547,0.6120604,negative_only,negative,CPU,14nm,1.4973807743866667,0.052877713394887206,0.027882292613333304,1.8620709622863492,0.5272976136054259,high
8,LOT_0021,W023,thickness_uniformity,0.0119103556498885,1.787947096,0.2909547,0.6120604,negative_only,negative,CPU,14nm,1.6476204932666667,0.20275007048668925,0.1403266027333332,8.516925057781018,0.6921161689580256,high
8,LOT_0021,W023,pressure,0.0113193923607468,151.3764092,0.2909547,0.6120604,negative_only,negative,CPU,14nm,151.15769226933332,4.703040118538512,0.2187169306666874,0.144694542091533,0.04650543586860771,high
8,LOT_0021,W023,tilt_angle,0.0062414412386715,7.059175033,0.2909547,0.6120604,negative_only,negative,CPU,14nm,7.052458088240001,0.5257535018774653,0.006716944759999066,0.09524260442252283,0.012775844047138095,high
9,LOT_0048,W004,critical_dimension,0.1088719740509986,27.69882332,0.25059637,0.6658715066666666,negative_only,negative,GPU,28nm,27.8350603091,2.092064241319685,-0.13623698910000215,-0.4894438437791648,-0.06512084397032775,low
9,LOT_0048,W004,thickness_uniformity,0.0628548637032508,2.216039268,0.25059637,0.6658715066666666,negative_only,negative,GPU,28nm,1.7599623091199998,0.22509809203503978,0.45607695888,25.914018513777332,2.026125378187922,high
9,LOT_0048,W004,focus_offset,0.0157348960638046,0.031536986,0.25059637,0.6658715066666666,negative_only,negative,GPU,28nm,0.02897709166,0.007506950560465046,0.002559894340000004,8.834200069814747,0.3410031781051511,high
9,LOT_0048,W004,exposure_time,0.0062343403697013,1.44063898,0.25059637,0.6658715066666666,negative_only,negative,GPU,28nm,1.4959351673899999,0.05047767712772925,-0.05529618738999997,-3.696429401383249,-1.0954582191771562,low
9,LOT_0048,W004,temperature,0.0050451280549168,67.92139063,0.25059637,0.6658715066666666,negative_only,negative,GPU,28nm,67.06191862120001,2.0941439027151576,0.8594720087999974,1.281609632497869,0.41041688074789606,high
10,LOT_0012,W022,critical_dimension,0.1023866310715675,28.06875062,0.28059816,0.6258691200000001,negative_only,negative,Memory,28nm,28.186166427066667,1.9424751210050488,-0.1174158070666671,-0.41657246070096676,-0.06044649207422998,low
10,LOT_0012,W022,thickness_uniformity,0.0339378491044044,1.83938219,0.28059816,0.6258691200000001,negative_only,negative,Memory,28nm,1.5954719421999999,0.22792011014958768,0.24391024780000015,15.287655094128146,1.070156760497181,high
10,LOT_0012,W022,dose,0.0165690295398235,983000000000000.0,0.28059816,0.6258691200000001,negative_only,negative,Memory,28nm,999186666666666.6,10961472249377.53,-16186666666666.625,-1.619984253859802,-1.4766872823662733,low
10,LOT_0012,W022,temperature,0.0143985385075211,63.70035932,0.28059816,0.6258691200000001,negative_only,negative,Memory,28nm,66.23030082586666,2.2249833077857004,-2.5299415058666668,-3.819915468118156,-1.1370608920421068,low
10,LOT_0012,W022,tilt_angle,0.005757994018495,6.94548829,0.28059816,0.6258691200000001,negative_only,negative,Memory,28nm,7.019427293453333,0.5268368610710149,-0.07393900345333293,-1.0533480916848963,-0.1403451595294149,low
11,LOT_0048,W003,critical_dimension,0.1362538933753967,27.54829702,0.316284,0.578288,negative_only,negative,GPU,28nm,27.8350603091,2.092064241319685,-0.2867632891000014,-1.0302233438881712,-0.1370719327347413,low
11,LOT_0048,W003,thickness_uniformity,0.0152276549488306,1.807184737,0.316284,0.578288,negative_only,negative,GPU,28nm,1.7599623091199998,0.22509809203503978,0.047222427880000195,2.6831499520453037,0.20978599704373924,high
11,LOT_0048,W003,exposure_time,0.0033197302836924,1.536609365,0.316284,0.578288,negative_only,negative,GPU,28nm,1.4959351673899999,0.05047767712772925,0.04067419761000002,2.7189813081121437,0.8057858268971405,high
11,LOT_0048,W003,temperature,0.0033112275414168,68.5496694,0.316284,0.578288,negative_only,negative,GPU,28nm,67.06191862120001,2.0941439027151576,1.4877507787999917,2.218473329373983,0.710433880002524,high
11,LOT_0048,W003,dose,0.0017655355622991,1000000000000000.0,0.316284,0.578288,negative_only,negative,GPU,28nm,1001260000000000.0,9265576565487.365,-1260000000000.0,-0.1258414397858698,-0.13598722012543474,low
12,LOT_0012,W020,critical_dimension,0.1160324141383171,28.18924209,0.31697103,0.57737196,negative_only,negative,Memory,28nm,28.186166427066667,1.9424751210050488,0.0030756629333339447,0.010911959032042475,0.0015833731400169513,high
12,LOT_0012,W020,temperature,0.0168310217559337,63.73491938,0.31697103,0.57737196,negative_only,negative,Memory,28nm,66.23030082586666,2.2249833077857004,-2.4953814458666628,-3.7677338238125566,-1.121528164284762,low
12,LOT_0012,W020,focus_offset,0.0062251081690192,0.026286621,0.31697103,0.57737196,negative_only,negative,Memory,28nm,0.023850433906666666,0.00480435038410088,0.0024361870933333335,10.214434675370935,0.5070792909518334,high
12,LOT_0012,W020,pressure,0.0061696958728134,155.4898702,0.31697103,0.57737196,negative_only,negative,Memory,28nm,152.22475798133334,4.799553386703943,3.2651122186666726,2.1449285004254106,0.6802950097464524,high
12,LOT_0012,W020,thickness_uniformity,0.0029888139106333,1.718227224,0.31697103,0.57737196,negative_only,negative,Memory,28nm,1.5954719421999999,0.22792011014958768,0.12275528180000017,7.693979347188821,0.5385890748334792,high
13,LOT_0012,W011,critical_dimension,0.1150271594524383,29.71399249,0.31038174,0.58615768,negative_only,negative,Memory,28nm,28.186166427066667,1.9424751210050488,1.5278260629333325,5.4204819475272235,0.7865357170475831,high
13,LOT_0012,W011,exposure_time,0.0281644389033317,1.580990662,0.31038174,0.58615768,negative_only,negative,Memory,28nm,1.50100760856,0.05453117360579101,0.07998305344000012,5.32862411426722,1.4667399706351862,high
13,LOT_0012,W011,tilt_angle,0.0056096520274877,6.792805104,0.31038174,0.58615768,negative_only,negative,Memory,28nm,7.019427293453333,0.5268368610710149,-0.2266221894533329,-3.2284997044190065,-0.43015628891735636,low
13,LOT_0012,W011,thickness_uniformity,0.0032762261107563,1.61535259,0.31038174,0.58615768,negative_only,negative,Memory,28nm,1.5954719421999999,0.22792011014958768,0.019880647800000206,1.246066901065403,0.08722638691129898,high
13,LOT_0012,W011,implant_energy,0.0022162543609738,48.61557685,0.31038174,0.58615768,negative_only,negative,Memory,28nm,49.71600496133333,0.9368799398300355,-1.1004281113333363,-2.2134282755966836,-1.1745668397579354,low
14,LOT_0039,W003,critical_dimension,0.1348818242549896,30.63476784,0.17393835,0.7680821999999999,negative_only,negative,GPU,14nm,27.9812421574,2.090914902921411,2.653525682599998,9.483230471251279,1.2690739721752602,high
14,LOT_0039,W003,oxide_thickness,0.052877739071846,66.62034817,0.17393835,0.7680821999999999,negative_only,negative,GPU,14nm,60.8684807758,3.0489144121797813,5.751867394199998,9.449664786758273,1.8865296347237395,high
14,LOT_0039,W003,thickness_uniformity,0.0528235025703907,2.102544814,0.17393835,0.7680821999999999,negative_only,negative,GPU,14nm,1.70939978564,0.20764809352328215,0.39314502835999976,22.99901002870525,1.8933235542689708,high
14,LOT_0039,W003,pressure,0.0139259118586778,159.5767139,0.17393835,0.7680821999999999,negative_only,negative,GPU,14nm,152.91436910599998,5.228697181161051,6.662344794000006,4.3569121939993165,1.2741883038723654,high
14,LOT_0039,W003,temperature,0.0085219889879226,66.99459841,0.17393835,0.7680821999999999,negative_only,negative,GPU,14nm,66.480053645,2.494425647164823,0.5145447649999966,0.773983678984224,0.20627785212942823,high
15,LOT_0002,W020,critical_dimension,0.1297155171632766,27.28141582,0.30662572,0.5911657066666667,negative_only,negative,FPGA,22nm,27.8400385982,2.015506690567852,-0.5586227782000002,-2.0065445534836743,-0.277162452765389,low
15,LOT_0002,W020,thickness_uniformity,0.0146610811352729,1.748832175,0.30662572,0.5911657066666667,negative_only,negative,FPGA,22nm,1.61887898282,0.21456719707680325,0.1299531921799999,8.027356799292981,0.6056526502875981,high
15,LOT_0002,W020,pressure,0.010061309672892,152.1189398,0.30662572,0.5911657066666667,negative_only,negative,FPGA,22nm,152.880011038,5.808711398393701,-0.7610712379999995,-0.4978225948753031,-0.13102238787064516,low
15,LOT_0002,W020,exposure_time,0.0046240510419011,1.559419664,0.30662572,0.5911657066666667,negative_only,negative,FPGA,22nm,1.50129876688,0.049133503725293654,0.058120897120000015,3.871374463463602,1.1829177960122128,high
15,LOT_0002,W020,tilt_angle,0.0041196877136826,7.291964093,0.30662572,0.5911657066666667,negative_only,negative,FPGA,22nm,7.014356703360001,0.524672945549897,0.2776073896399991,3.957702770767891,0.5291055913316437,high
16,LOT_0023,W005,critical_dimension,0.1493144780397415,26.93291275,0.29956087,0.6005855066666667,negative_only,negative,FPGA,28nm,28.0842807156,1.9117208083984008,-1.1513679655999987,-4.099688281920108,-0.6022678415904896,low
16,LOT_0023,W005,exposure_time,0.0154986148700118,1.526229234,0.29956087,0.6005855066666667,negative_only,negative,FPGA,28nm,1.4948037743866667,0.045487276989929264,0.03142545961333343,2.1023133692048965,0.6908626104268302,high
16,LOT_0023,W005,pressure,0.0117522273212671,156.8666834,0.29956087,0.6005855066666667,negative_only,negative,FPGA,28nm,152.85480710266668,4.547887792166171,4.011876297333316,2.624632076250273,0.8821405627820708,high
16,LOT_0023,W005,tilt_angle,0.0044217850081622,6.536743373,0.29956087,0.6005855066666667,negative_only,negative,FPGA,28nm,6.966993284186667,0.4439968695298099,-0.43024991118666644,-6.175546517340138,-0.9690381616277169,low
16,LOT_0023,W005,focus_offset,0.0033081760630011,0.023319667,0.29956087,0.6005855066666667,negative_only,negative,FPGA,28nm,0.02471185529333333,0.00484815304232381,-0.0013921882933333324,-5.63368561555172,-0.2871584279665401,low
17,LOT_0004,W012,critical_dimension,0.1286661922931671,28.35916356,0.29960647,0.6005247066666667,abs_fallback,negative,GPU,14nm,27.9812421574,2.090914902921411,0.3779214025999984,1.3506241090392264,0.18074451614038659,high
17,LOT_0004,W012,thickness_uniformity,0.0448470935225486,1.9277858,0.29960647,0.6005247066666667,abs_fallback,negative,GPU,14nm,1.70939978564,0.20764809352328215,0.21838601436000005,12.775596210249917,1.0517121038908157,high
17,LOT_0004,W012,exposure_time,0.006898624356836,1.476254817,0.29960647,0.6005247066666667,abs_fallback,positive,GPU,14nm,1.49348743974,0.0586404972794452,-0.017232622739999925,-1.153851198873251,-0.2938689684708962,low
17,LOT_0004,W012,pressure,0.0063548320904374,149.2054751,0.29960647,0.6005247066666667,abs_fallback,positive,GPU,14nm,152.91436910599998,5.228697181161051,-3.70889400599998,-2.4254712148109028,-0.7093342522595796,low
17,LOT_0004,W012,oxide_thickness,0.0052987816743552,61.0518903,0.29960647,0.6005247066666667,abs_fallback,positive,GPU,14nm,60.8684807758,3.0489144121797813,0.18340952419999468,0.3013210151778606,0.060155681447519795,high
18,LOT_0016,W016,critical_dimension,0.128908485174179,28.17879056,0.31240922,0.5834543733333334,negative_only,negative,FPGA,28nm,28.0842807156,1.9117208083984008,0.09450984440000099,0.33652221808243893,0.049437053745176464,high
18,LOT_0016,W016,dose,0.0142405238002538,982000000000000.0,0.31240922,0.5834543733333334,negative_only,negative,FPGA,28nm,997573333333333.4,9629870944847.316,-15573333333333.375,-1.5611216552166634,-1.6171902429976224,low
18,LOT_0016,W016,temperature,0.0118921902030706,68.43065333,0.31240922,0.5834543733333334,negative_only,negative,FPGA,28nm,66.4172167852,2.161528509507529,2.013436544800001,3.0314979191033307,0.9314873872874543,high
18,LOT_0016,W016,tilt_angle,0.0112909888848662,5.965812142,0.31240922,0.5834543733333334,negative_only,negative,FPGA,28nm,6.966993284186667,0.4439968695298099,-1.0011811421866668,-14.370347454121912,-2.2549283759409913,low
18,LOT_0016,W016,exposure_time,0.0096285380423069,1.53521681,0.31240922,0.5834543733333334,negative_only,negative,FPGA,28nm,1.4948037743866667,0.045487276989929264,0.040413035613333426,2.7035679383991136,0.8884469987911948,high
19,LOT_0024,W004,critical_dimension,0.1019033044576644,27.49078403,0.24089254,0.6788099466666667,negative_only,negative,FPGA,28nm,28.0842807156,1.9117208083984008,-0.5934966855999981,-2.113270023145707,-0.3104515485118172,low
19,LOT_0024,W004,thickness_uniformity,0.0368351936340332,1.890746957,0.24089254,0.6788099466666667,negative_only,negative,FPGA,28nm,1.6225160926933333,0.19295962646780565,0.26823086430666665,16.53178451352632,1.3900880087023366,high
19,LOT_0024,W004,dose,0.0276653189212083,982000000000000.0,0.24089254,0.6788099466666667,negative_only,negative,FPGA,28nm,997573333333333.4,9629870944847.316,-15573333333333.375,-1.5611216552166634,-1.6171902429976224,low
19,LOT_0024,W004,exposure_time,0.0144842006266117,1.532457386,0.24089254,0.6788099466666667,negative_only,negative,FPGA,28nm,1.4948037743866667,0.045487276989929264,0.03765361161333325,2.518966852595301,0.8277833556378036,high
19,LOT_0024,W004,pressure,0.0095580127090215,152.4874447,0.24089254,0.6788099466666667,negative_only,negative,FPGA,28nm,152.85480710266668,4.547887792166171,-0.36736240266668574,-0.2403342162589229,-0.08077648776179096,low
20,LOT_0005,W002,critical_dimension,0.1427056342363357,27.61790462,0.2941255,0.6078326666666667,negative_only,negative,Memory,14nm,27.680270466400003,1.861607782786032,-0.06236584640000231,-0.2253079371946625,-0.03350106662809832,low
20,LOT_0005,W002,exposure_time,0.0211384315043687,1.529225161,0.2941255,0.6078326666666667,negative_only,negative,Memory,14nm,1.5067038482000001,0.041480453811229674,0.022521312799999915,1.4947405100184643,0.542937942761006,high
20,LOT_0005,W002,dose,0.0153254782781004,984000000000000.0,0.2941255,0.6078326666666667,negative_only,negative,Memory,14nm,996800000000000.0,9380831519646.861,-12800000000000.0,-1.2841091492776886,-1.3644845846759064,low
20,LOT_0005,W002,temperature,0.0109762726351618,67.66490765,0.2941255,0.6078326666666667,negative_only,negative,Memory,14nm,65.5153583688,2.081838779628077,2.1495492812000094,3.2809853058681693,1.0325243727814046,high
20,LOT_0005,W002,tilt_angle,0.0084627131000161,6.183720799,0.2941255,0.6078326666666667,negative_only,negative,Memory,14nm,6.7452891556,0.4807932454872919,-0.5615683566000005,-8.325341487407222,-1.1680038367902565,low
21,LOT_0017,W024,critical_dimension,0.0979868695139885,24.50012969,0.3090309,0.5879588,negative_only,negative,Memory,10nm,22.2499686074,1.3497497808841574,2.250161082600002,10.113097785452613,1.6670949777513075,high
21,LOT_0017,W024,thickness_uniformity,0.0465102680027484,2.060021538,0.3090309,0.5879588,negative_only,negative,Memory,10nm,1.7771494620100001,0.26047329247041107,0.28287207598999986,15.917179836460841,1.0859926260429966,high
21,LOT_0017,W024,temperature,0.0154191004112362,67.02278171,0.3090309,0.5879588,negative_only,negative,Memory,10nm,67.2741237556,2.1419263229951038,-0.25134204559999773,-0.3736087986955602,-0.11734392671882223,low
21,LOT_0017,W024,tilt_angle,0.005021383985877,6.94179755,0.3090309,0.5879588,negative_only,negative,Memory,10nm,6.97739943885,0.48106656904247486,-0.0356018888499996,-0.5102458180431327,-0.07400615853821685,low
21,LOT_0017,W024,focus_offset,0.0035444821696728,0.023180442,0.3090309,0.5879588,negative_only,negative,Memory,10nm,0.03021132839,0.006869222095075393,-0.007030886390000001,-23.27235024727921,-1.0235344365275463,low
22,LOT_0048,W011,critical_dimension,0.1299251019954681,30.88071189,0.26178563,0.6509524933333334,negative_only,negative,GPU,28nm,27.8350603091,2.092064241319685,3.0456515808999995,10.941781864201241,1.4558116903346023,high
22,LOT_0048,W011,thickness_uniformity,0.0189858060330152,1.803601076,0.26178563,0.6509524933333334,negative_only,negative,GPU,28nm,1.7599623091199998,0.22509809203503978,0.043638766880000235,2.4795284892791143,0.19386555564114544,high
22,LOT_0048,W011,dose,0.0114072104915976,991000000000000.0,0.26178563,0.6509524933333334,negative_only,negative,GPU,28nm,1001260000000000.0,9265576565487.365,-10260000000000.0,-1.0247088668277968,-1.107324506735683,low
22,LOT_0048,W011,tilt_angle,0.0084825064986944,6.785101781,0.26178563,0.6509524933333334,negative_only,negative,GPU,28nm,6.910120505459999,0.49099921290231,-0.1250187244599994,-1.8092119282597796,-0.25462102773319983,low
22,LOT_0048,W011,exposure_time,0.0039757005870342,1.517147438,0.26178563,0.6509524933333334,negative_only,negative,GPU,28nm,1.4959351673899999,0.05047767712772925,0.021212270610000195,1.417993978497738,0.4202307118073942,high
23,LOT_0005,W014,critical_dimension,0.1308730095624923,30.75741949,0.30274934,0.5963342133333334,negative_only,negative,Memory,14nm,27.680270466400003,1.861607782786032,3.077149023599997,11.116759235514191,1.6529523836336064,high
23,LOT_0005,W014,pressure,0.0230336245149374,143.7794276,0.30274934,0.5963342133333334,negative_only,negative,Memory,14nm,150.353459596,4.435812812583864,-6.574031996000002,-4.372384921252038,-1.4820354853271163,low
23,LOT_0005,W014,thickness_uniformity,0.013617169111967,1.758391771,0.30274934,0.5963342133333334,negative_only,negative,Memory,14nm,1.51126053188,0.20115008258037173,0.24713123912,16.352656192843433,1.2285912822962164,high
23,LOT_0005,W014,exposure_time,0.0079304529353976,1.512375596,0.30274934,0.5963342133333334,negative_only,negative,Memory,14nm,1.5067038482000001,0.041480453811229674,0.005671747799999904,0.37643414815800574,0.13673301861831172,high
23,LOT_0005,W014,implant_energy,0.0033449085894972,49.40773347,0.30274934,0.5963342133333334,negative_only,negative,Memory,14nm,49.873747091599995,0.9952048353528236,-0.4660136215999984,-0.9343866237576985,-0.4682590001349085,low
24,LOT_0025,W014,critical_dimension,0.1074069738388061,26.29804314,0.2861212,0.6185050666666666,negative_only,negative,CPU,14nm,28.018333196266667,2.2386743280376447,-1.7202900562666663,-6.139872933035465,-0.7684414092541009,low
24,LOT_0025,W014,thickness_uniformity,0.0488798171281814,1.988707786,0.2861212,0.6185050666666666,negative_only,negative,CPU,14nm,1.6476204932666667,0.20275007048668925,0.34108729273333327,20.70181172911099,1.6823041798815148,high
24,LOT_0025,W014,temperature,0.0067440774291753,67.09866768,0.2861212,0.6185050666666666,negative_only,negative,CPU,14nm,66.43858877080001,2.2051751591373114,0.6600789091999957,0.9935173539991978,0.2993317361505623,high
24,LOT_0025,W014,implant_energy,0.0064581115730106,48.81461737,0.2861212,0.6185050666666666,negative_only,negative,CPU,14nm,50.02012992586666,0.9127224474070346,-1.2055125558666617,-2.410054827185006,-1.3207876698668153,low
24,LOT_0025,W014,pressure,0.0049095237627625,154.0467317,0.2861212,0.6185050666666666,negative_only,negative,CPU,14nm,151.15769226933332,4.703040118538512,2.889039430666685,1.9112751638863814,0.6142918957174818,high
25,LOT_0049,W014,critical_dimension,0.1168055683374404,31.27100059,0.3001055,0.5998593333333333,negative_only,negative,ASIC,28nm,27.6747414996,2.3540121343157114,3.5962590904000002,12.994734170586678,1.5277147625739333,high
